PREDICTIT_ID,PREDICTIT_CONTRACT_ID,IMAGE,END_DATE,CONTRACT_NAME,CONTRACT_STATUS_NAME,CONTRACT_SHORT_NAME,LAST_TRADE_PRICE,BEST_BUY_YES_COST,BEST_BUY_NO_COST,BEST_SELL_YES_COST,BEST_SELL_NO_COST,LAST_CLOSE_PRICE
7749,29372,""https://az620379.vo.msecnd.net/images/Contracts/small_34d54d67-380f-474a-85e1-b8e764160897.jpg"",""NA"",""Democratic"",""Open"",""Democractic"",0.96,0.96,0.05,0.95,0.04,0.96
7760,29439,""https://az620379.vo.msecnd.net/images/Contracts/06c60d23-4f0e-4f70-8bae-d67cbea3fea8.jpg"",""2022-12-31T15:59:00"",""Will Vladimir Putin remain president of Russia through 2022?"",""Open"",""Putin Russian president through 2022?"",0.89,0.89,0.12,0.88,0.11,0.88
7767,29463,""https://az620379.vo.msecnd.net/images/Contracts/small_fca92a29-7c8f-4556-85b7-7e53da65f0e6.png"",""2022-12-31T15:59:00"",""Will Alexander Lukashenko remain president of Belarus through 2022?"",""Open"",""Lukashenko in office throughout 2022?"",0.93,0.93,0.08,0.92,0.07,0.93
7769,29469,""https://az620379.vo.msecnd.net/images/Contracts/small_0876890d-22c8-4a07-b9dd-7719754eee7e.jpg"",""NA"",""Republican"",""Open"",""Republican"",0.07,0.08,0.93,0.07,0.92,0.07
7769,29470,""https://az620379.vo.msecnd.net/images/Contracts/small_34d54d67-380f-474a-85e1-b8e764160897.jpg"",""NA"",""Democratic"",""Open"",""Democractic"",0.94,0.94,0.07,0.93,0.06,0.94
7771,29472,""https://az620379.vo.msecnd.net/images/Contracts/small_3bd2496e-c458-4f7b-bf56-c22fe1aee661.jpg"",""NA"",""Jim Inhofe"",""Open"",""Inhofe"",0.01,0.01,null,null,0.99,0.01
7771,29473,""https://az620379.vo.msecnd.net/images/Contracts/small_3bd2496e-c458-4f7b-bf56-c22fe1aee661.jpg"",""NA"",""Matt Pinnell"",""Open"",""Pinnell"",0.01,0.01,null,null,0.99,0.01
7771,29474,""https://az620379.vo.msecnd.net/images/Contracts/small_3bd2496e-c458-4f7b-bf56-c22fe1aee661.jpg"",""NA"",""T.W. Shannon"",""Open"",""Shannon"",0.03,0.03,0.98,0.02,0.97,0.03
7771,29475,""https://az620379.vo.msecnd.net/images/Contracts/small_3bd2496e-c458-4f7b-bf56-c22fe1aee661.jpg"",""NA"",""Trent Shores"",""Open"",""Shores"",0.01,0.01,null,null,0.99,0.01
7771,29476,""https://az620379.vo.msecnd.net/images/Contracts/small_3bd2496e-c458-4f7b-bf56-c22fe1aee661.jpg"",""NA"",""Luke Holland"",""Open"",""Holland"",0.01,0.01,null,null,0.99,0.01
7771,29477,""https://az620379.vo.msecnd.net/images/Contracts/small_3bd2496e-c458-4f7b-bf56-c22fe1aee661.jpg"",""NA"",""Kevin Hern"",""Open"",""Hern"",0.01,0.01,null,null,0.99,0.01
7771,29478,""https://az620379.vo.msecnd.net/images/Contracts/small_3bd2496e-c458-4f7b-bf56-c22fe1aee661.jpg"",""NA"",""Markwayne Mullin"",""Open"",""Mullin"",0.98,0.98,0.03,0.97,0.02,0.97
7771,29479,""https://az620379.vo.msecnd.net/images/Contracts/small_3bd2496e-c458-4f7b-bf56-c22fe1aee661.jpg"",""NA"",""Frank Lucas"",""Open"",""Lucas"",0.01,0.01,null,null,0.99,0.01
7771,29480,""https://az620379.vo.msecnd.net/images/Contracts/small_3bd2496e-c458-4f7b-bf56-c22fe1aee661.jpg"",""NA"",""Tom Cole"",""Open"",""Cole"",0.01,0.01,null,null,0.99,0.01
7771,29481,""https://az620379.vo.msecnd.net/images/Contracts/small_3bd2496e-c458-4f7b-bf56-c22fe1aee661.jpg"",""NA"",""Stephanie Bice"",""Open"",""Bice"",0.01,0.01,null,null,0.99,0.01
7774,29500,""https://az620379.vo.msecnd.net/images/Contracts/small_db58b806-371f-4a71-9255-43cef921d5f3.jpg"",""2022-09-01T23:59:00"",""Will Donald Trump be indicted by Sept. 1?"",""Open"",""Trump indicted by Sept. 1?"",0.04,0.05,0.96,0.04,0.95,0.08
7793,29588,""https://az620379.vo.msecnd.net/images/Contracts/small_147c0995-70fd-4346-87f1-1db1c4870ddc.jpg"",""NA"",""Jair Bolsonaro"",""Open"",""Bolsonaro"",0.58,0.58,0.52,0.48,0.42,0.5
7793,29589,""https://az620379.vo.msecnd.net/images/Contracts/small_0d024321-9515-4a51-8c4a-f8c58cc2aae1.png"",""NA"",""Guillermo Lasso"",""Open"",""Lasso"",0.01,0.02,0.99,0.01,0.98,0.02
7793,29590,""https://az620379.vo.msecnd.net/images/Contracts/small_f2f98778-d945-462d-903d-6a859f7dc61f.jpg"",""NA"",""Pedro Castillo"",""Open"",""Castillo"",0.38,0.39,0.64,0.36,0.61,0.35
7793,29591,""https://az620379.vo.msecnd.net/images/Contracts/small_2959ae7d-2276-4ef2-91b3-92f26bb1ed00.png"",""NA"",""Gabriel Boric"",""Open"",""Boric"",0.01,0.01,null,null,0.99,0.01
7793,29592,""https://az620379.vo.msecnd.net/images/Contracts/small_6deb5194-5a77-44b2-9526-3ab7d8e7e512.png"",""NA"",""Xiomara Castro"",""Open"",""Castro"",0.01,0.01,null,null,0.99,0.01
7793,29593,""https://az620379.vo.msecnd.net/images/Contracts/small_88521ed5-1d23-49cc-9736-1d736091d0d4.jpg"",""NA"",""A. M. López Obrador"",""Open"",""AMLO"",0.01,0.01,null,null,0.99,0.01
7793,29594,""https://az620379.vo.msecnd.net/images/Contracts/small_679d4762-1ea5-4e4c-aecf-89b23186d612.jpg"",""NA"",""Alberto Fernández"",""Open"",""Fernández"",0.01,0.02,0.99,0.01,0.98,0.01
7793,29595,""https://az620379.vo.msecnd.net/images/Contracts/small_88432c4e-6de8-4a07-97a1-ab824f9dbb17.jpg"",""NA"",""Luis Arce"",""Open"",""Arce"",0.05,0.13,0.95,0.05,0.87,0.02
7793,29596,""https://az620379.vo.msecnd.net/images/Contracts/small_38d33b7c-e5f0-446d-b960-e2e0c6c05902.jpg"",""NA"",""Daniel Ortega"",""Open"",""Ortega"",0.01,0.02,0.99,0.01,0.98,0.01
7793,29597,""https://az620379.vo.msecnd.net/images/Contracts/small_4a38dd64-5df8-4e06-9028-5d10e5446be4.jpg"",""NA"",""Nicolás Maduro"",""Open"",""Maduro"",0.03,0.05,0.97,0.03,0.95,0.04
7771,29629,""https://az620379.vo.msecnd.net/images/Contracts/small_3bd2496e-c458-4f7b-bf56-c22fe1aee661.jpg"",""NA"",""Scott Pruitt"",""Open"",""Pruitt"",0.01,0.01,null,null,0.99,0.01
7528,29648,""https://az620379.vo.msecnd.net/images/Contracts/small_50880d82-fcdc-479a-8274-60e5dae69f96.png"",""NA"",""Chris Doughty"",""Open"",""Doughty"",0.05,0.06,0.95,0.05,0.94,0.02
7258,29659,""https://az620379.vo.msecnd.net/images/Contracts/small_40f3b736-7497-423f-9967-264becb80d35.jpg"",""NA"",""Kevin Smith"",""Open"",""Smith"",0.29,0.44,0.7,0.3,0.56,0.17
7804,29665,""https://az620379.vo.msecnd.net/images/Contracts/small_345c27f8-7e0c-464c-93d3-da5585b6422c.jpg"",""NA"",""Scott Aitchison"",""Open"",""Aitchison"",0.01,0.01,null,null,0.99,0.01
7804,29666,""https://az620379.vo.msecnd.net/images/Contracts/small_345c27f8-7e0c-464c-93d3-da5585b6422c.jpg"",""NA"",""Roman Baber"",""Open"",""Baber"",0.01,0.01,null,null,0.99,0.01
7804,29667,""https://az620379.vo.msecnd.net/images/Contracts/small_345c27f8-7e0c-464c-93d3-da5585b6422c.jpg"",""NA"",""Patrick Brown"",""Open"",""Brown"",0.01,0.01,null,null,0.99,0.01
7804,29668,""https://az620379.vo.msecnd.net/images/Contracts/small_345c27f8-7e0c-464c-93d3-da5585b6422c.jpg"",""NA"",""Marc Dalton"",""Open"",""Dalton"",0.01,0.01,null,null,0.99,0.01
7804,29669,""https://az620379.vo.msecnd.net/images/Contracts/small_345c27f8-7e0c-464c-93d3-da5585b6422c.jpg"",""NA"",""Leslyn Lewis"",""Open"",""Lewis"",0.01,0.01,null,null,0.99,0.01
7804,29670,""https://az620379.vo.msecnd.net/images/Contracts/small_345c27f8-7e0c-464c-93d3-da5585b6422c.jpg"",""NA"",""Pierre Poilievre"",""Open"",""Poilievre"",0.96,0.96,0.06,0.94,0.04,0.96
7804,29671,""https://az620379.vo.msecnd.net/images/Contracts/small_345c27f8-7e0c-464c-93d3-da5585b6422c.jpg"",""NA"",""Leona Alleslev"",""Open"",""Alleslev"",0.01,0.01,null,null,0.99,0.01
7804,29673,""https://az620379.vo.msecnd.net/images/Contracts/small_345c27f8-7e0c-464c-93d3-da5585b6422c.jpg"",""NA"",""Jean Charest"",""Open"",""Charest"",0.03,0.04,0.99,0.01,0.96,0.02
7158,29674,""https://az620379.vo.msecnd.net/images/Contracts/small_1557353a-af38-4fa3-bb31-7c8402cc8935.jpg"",""NA"",""New Jersey"",""Open"",""New Jersey"",0.02,0.03,0.98,0.02,0.97,0.02
7806,29675,""https://az620379.vo.msecnd.net/images/Contracts/small_c2ae8b21-a2ea-4177-8b63-bae2053741dc.png"",""NA"",""Nick Begich III"",""Open"",""Begich"",0.01,0.01,null,null,0.99,0.01
7806,29676,""https://az620379.vo.msecnd.net/images/Contracts/small_75568c70-5feb-4d21-b293-8cd5441deed0.png"",""NA"",""Gregg Brelsford"",""Open"",""Brelsford"",0.01,0.01,null,null,0.99,0.01
7806,29677,""https://az620379.vo.msecnd.net/images/Contracts/small_38e92b9e-b348-403d-8bcc-1293ad7b8861.png"",""NA"",""Christopher Constant"",""Open"",""Constant"",0.01,0.01,null,null,0.99,0.01
7806,29678,""https://az620379.vo.msecnd.net/images/Contracts/small_a0165afb-253e-4567-a804-b5d8a7e7aa29.jpg"",""NA"",""Al Gross"",""Open"",""Gross"",0.01,0.01,null,null,0.99,0.01
7806,29679,""https://az620379.vo.msecnd.net/images/Contracts/small_52e41473-286d-484a-b716-1f29fb919397.png"",""NA"",""Sarah Palin"",""Open"",""Palin"",0.79,0.79,0.23,0.77,0.21,0.81
7806,29680,""https://az620379.vo.msecnd.net/images/Contracts/small_43b78968-8422-48c1-a727-797c1d36be42.png"",""NA"",""Tara Sweeney"",""Open"",""Sweeney"",0.01,0.01,null,null,0.99,0.01
7806,29681,""https://az620379.vo.msecnd.net/images/Contracts/small_71a927e2-80ff-4a44-beaf-978c81f844ef.png"",""NA"",""Josh Revak"",""Open"",""Revak"",0.01,0.01,null,null,0.99,0.01
7771,29702,""https://az620379.vo.msecnd.net/images/Contracts/small_3bd2496e-c458-4f7b-bf56-c22fe1aee661.jpg"",""NA"",""Alex Gray"",""Open"",""Gray"",0.01,0.01,null,null,0.99,0.01
7057,29705,""https://az620379.vo.msecnd.net/images/Contracts/small_3cbf4f5f-5842-42ce-884f-a08c8a210794.jpg"",""NA"",""Amy Klobuchar"",""Open"",""Klobuchar"",0.03,0.04,0.97,0.03,0.96,0.03
7818,29726,""https://az620379.vo.msecnd.net/images/Contracts/small_c9b72eca-8620-41f1-bb2e-e93b1bdf5ded.png"",""2022-12-31T23:59:00"",""21% or lower"",""Open"",""21% or lower"",0.99,0.99,0.02,0.98,0.01,0.99
7818,29727,""https://az620379.vo.msecnd.net/images/Contracts/small_c9b72eca-8620-41f1-bb2e-e93b1bdf5ded.png"",""2022-12-31T23:59:00"",""21.1% to 24.5%"",""Open"",""21.1% to 24.5%"",0.01,0.01,null,null,0.99,0.01
7818,29728,""https://az620379.vo.msecnd.net/images/Contracts/small_c9b72eca-8620-41f1-bb2e-e93b1bdf5ded.png"",""2022-12-31T23:59:00"",""24.6% to 27.9%"",""Open"",""24.6% to 27.9%"",0.01,0.01,null,null,0.99,0.01
7818,29729,""https://az620379.vo.msecnd.net/images/Contracts/small_c9b72eca-8620-41f1-bb2e-e93b1bdf5ded.png"",""2022-12-31T23:59:00"",""28% or higher"",""Open"",""28% or higher"",0.01,0.01,null,null,0.99,0.01
7590,29823,""https://az620379.vo.msecnd.net/images/Contracts/small_1ea28260-66ce-4e9d-8da4-f0eaa96c4319.jpg"",""NA"",""Independent"",""Open"",""Independent"",0.07,0.06,0.95,0.05,0.94,0.05
7158,29825,""https://az620379.vo.msecnd.net/images/Contracts/small_324a42b0-c57e-414f-b49f-8a13935aa012.jpg"",""NA"",""Michigan"",""Open"",""Michigan"",0.1,0.14,0.9,0.1,0.86,0.1
7258,29826,""https://az620379.vo.msecnd.net/images/Contracts/small_40f3b736-7497-423f-9967-264becb80d35.jpg"",""NA"",""Bruce Fenton"",""Open"",""Fenton"",0.03,0.05,0.97,0.03,0.95,0.04
7837,29876,""https://az620379.vo.msecnd.net/images/Contracts/small_8d012e78-5099-4e10-93e5-8511fd7768aa.png"",""NA"",""Republican"",""Open"",""Republican"",0.07,0.08,0.93,0.07,0.92,0.08
7837,29877,""https://az620379.vo.msecnd.net/images/Contracts/small_d50cf59e-887c-4698-b76f-c232b24651c0.png"",""NA"",""Democratic"",""Open"",""Democratic"",0.93,0.93,0.08,0.92,0.07,0.93
7837,29889,""https://az620379.vo.msecnd.net/images/Contracts/small_1ea28260-66ce-4e9d-8da4-f0eaa96c4319.jpg"",""NA"",""Independent"",""Open"",""Independent"",0.01,0.01,null,null,0.99,0.01
7258,29907,""https://az620379.vo.msecnd.net/images/Contracts/small_40f3b736-7497-423f-9967-264becb80d35.jpg"",""NA"",""Vikram Mansharamani"",""Open"",""Mansharamani"",0.03,0.04,0.97,0.03,0.96,0.03
7846,29929,""https://az620379.vo.msecnd.net/images/Contracts/small_97ffecd5-33a5-4a38-b4bd-5ce66502653f.png"",""2022-08-31T19:00:00"",""Will Boris Johnson remain British prime minister through August?"",""Open"",""Johnson stays UK PM through August?"",0.99,0.99,0.02,0.98,0.01,0.98
7158,29939,""https://az620379.vo.msecnd.net/images/Contracts/small_eec8cc13-fe44-49f7-b7f4-f52d58ef55a2.jpg"",""NA"",""Minnesota"",""Open"",""Minnesota"",0.02,0.03,0.99,0.01,0.97,0.02
7771,29970,""https://az620379.vo.msecnd.net/images/Contracts/small_3bd2496e-c458-4f7b-bf56-c22fe1aee661.jpg"",""NA"",""Nathan Dahm"",""Open"",""Dahm"",0.01,0.01,null,null,0.99,0.01
7853,29977,""https://az620379.vo.msecnd.net/images/Contracts/small_7c61afd3-32be-46b5-830a-41ee3102e753.png"",""2022-09-30T23:59:00"",""Will Dianne Feinstein remain a US senator through Sept. 30?"",""Open"",""Feinstein remains senator through 9/30?"",0.96,0.97,0.04,0.96,0.03,0.96
7806,29979,""https://az620379.vo.msecnd.net/images/Contracts/small_aa1be8ab-08a8-4263-9432-f682c9a6b192.png"",""NA"",""Santa Claus"",""Open"",""Claus"",0.01,0.01,null,null,0.99,0.01
7874,30092,""https://az620379.vo.msecnd.net/images/Contracts/small_7dab8ab5-8f63-4b41-8b5f-efbc807f4f60.jpg"",""NA"",""Matt Brown"",""Open"",""Brown"",0.01,0.01,null,null,0.99,0.01
7874,30093,""https://az620379.vo.msecnd.net/images/Contracts/small_7dab8ab5-8f63-4b41-8b5f-efbc807f4f60.jpg"",""NA"",""Helena Foulkes"",""Open"",""Foulkes"",0.06,0.08,0.94,0.06,0.92,0.06
7874,30094,""https://az620379.vo.msecnd.net/images/Contracts/small_7dab8ab5-8f63-4b41-8b5f-efbc807f4f60.jpg"",""NA"",""Nellie Gorbea"",""Open"",""Gorbea"",0.36,0.41,0.63,0.37,0.59,0.41
7874,30095,""https://az620379.vo.msecnd.net/images/Contracts/small_7dab8ab5-8f63-4b41-8b5f-efbc807f4f60.jpg"",""NA"",""Dan McKee"",""Open"",""McKee"",0.59,0.63,0.41,0.59,0.37,0.62
7874,30096,""https://az620379.vo.msecnd.net/images/Contracts/small_7dab8ab5-8f63-4b41-8b5f-efbc807f4f60.jpg"",""NA"",""Luis Daniel Muñoz"",""Open"",""Muñoz"",0.01,0.01,null,null,0.99,0.01
7883,30148,""https://az620379.vo.msecnd.net/images/Contracts/small_8d012e78-5099-4e10-93e5-8511fd7768aa.png"",""NA"",""Republican"",""Open"",""Republican"",0.05,0.06,0.95,0.05,0.94,0.06
7883,30149,""https://az620379.vo.msecnd.net/images/Contracts/small_d50cf59e-887c-4698-b76f-c232b24651c0.png"",""NA"",""Democratic"",""Open"",""Democratic"",0.96,0.96,0.05,0.95,0.04,0.96
7884,30150,""https://az620379.vo.msecnd.net/images/Contracts/small_0876890d-22c8-4a07-b9dd-7719754eee7e.jpg"",""NA"",""Republican"",""Open"",""Republican"",0.04,0.05,0.96,0.04,0.95,0.04
7884,30151,""https://az620379.vo.msecnd.net/images/Contracts/small_34d54d67-380f-474a-85e1-b8e764160897.jpg"",""NA"",""Democratic"",""Open"",""Democractic"",0.96,0.96,0.05,0.95,0.04,0.96
7806,30221,""https://az620379.vo.msecnd.net/images/Contracts/small_5ec26d95-b3bf-477f-82c7-3c9abc804410.jpg"",""NA"",""Adam Wool"",""Open"",""Wool"",0.01,0.01,null,null,0.99,0.01
7806,30222,""https://az620379.vo.msecnd.net/images/Contracts/small_5ec26d95-b3bf-477f-82c7-3c9abc804410.jpg"",""NA"",""Andrew Halcro"",""Open"",""Halcro"",0.01,0.01,null,null,0.99,0.01
7806,30223,""https://az620379.vo.msecnd.net/images/Contracts/small_5ec26d95-b3bf-477f-82c7-3c9abc804410.jpg"",""NA"",""Mary Peltola"",""Open"",""Peltola"",0.24,0.23,0.78,0.22,0.77,0.2
7057,30315,""https://az620379.vo.msecnd.net/images/Contracts/small_a898b196-9a0f-454e-99fe-36e21c62f343.jpg"",""NA"",""Gavin Newsom"",""Open"",""Newsom"",0.15,0.15,0.86,0.14,0.85,0.16
7918,30396,""https://az620379.vo.msecnd.net/images/Contracts/small_567c87b5-86da-4ea2-a685-61fd71ae33d1.png"",""NA"",""Oz 601 to 750"",""Open"",""Oz 601 to 750"",0.01,0.01,null,null,0.99,0.01
7918,30397,""https://az620379.vo.msecnd.net/images/Contracts/small_567c87b5-86da-4ea2-a685-61fd71ae33d1.png"",""NA"",""Oz 751 to 900"",""Open"",""Oz 751 to 900"",0.04,0.1,0.96,0.04,0.9,0.04
7918,30398,""https://az620379.vo.msecnd.net/images/Contracts/small_567c87b5-86da-4ea2-a685-61fd71ae33d1.png"",""NA"",""Oz 901 to 1050"",""Open"",""Oz 901 to 1050"",0.96,0.96,0.1,0.9,0.04,0.96
7918,30399,""https://az620379.vo.msecnd.net/images/Contracts/small_567c87b5-86da-4ea2-a685-61fd71ae33d1.png"",""NA"",""Oz 301 to 450"",""Open"",""Oz 301 to 450"",0.01,0.01,null,null,0.99,0.01
7918,30400,""https://az620379.vo.msecnd.net/images/Contracts/small_6ff1e761-8710-403d-bfcb-a2bd50cdb3e7.png"",""NA"",""McCormick ≤ 150"",""Open"",""McCormick ≤ 150"",0.01,0.01,null,null,0.99,0.01
7918,30401,""https://az620379.vo.msecnd.net/images/Contracts/small_567c87b5-86da-4ea2-a685-61fd71ae33d1.png"",""NA"",""Oz ≤ 150"",""Open"",""Oz ≤ 150"",0.01,0.01,null,null,0.99,0.01
7918,30402,""https://az620379.vo.msecnd.net/images/Contracts/small_567c87b5-86da-4ea2-a685-61fd71ae33d1.png"",""NA"",""Oz 151 to 300"",""Open"",""Oz 151 to 300"",0.01,0.01,null,null,0.99,0.01
7918,30403,""https://az620379.vo.msecnd.net/images/Contracts/small_6ff1e761-8710-403d-bfcb-a2bd50cdb3e7.png"",""NA"",""McCormick ≥ 151"",""Open"",""McCormick ≥ 151"",0.01,0.01,null,null,0.99,0.01
7918,30404,""https://az620379.vo.msecnd.net/images/Contracts/small_567c87b5-86da-4ea2-a685-61fd71ae33d1.png"",""NA"",""Oz ≥ 1351"",""Open"",""Oz ≥ 1351"",0.01,0.01,null,null,0.99,0.01
7918,30405,""https://az620379.vo.msecnd.net/images/Contracts/small_567c87b5-86da-4ea2-a685-61fd71ae33d1.png"",""NA"",""Oz 451 to 600"",""Open"",""Oz 451 to 600"",0.01,0.01,null,null,0.99,0.01
7927,30455,""https://az620379.vo.msecnd.net/images/Contracts/small_44ed300a-d650-4205-b219-c39bf84f7b03.jpg"",""NA"",""Max Rose"",""Open"",""Rose"",0.01,0.01,null,null,0.99,0.01
7927,30456,""https://az620379.vo.msecnd.net/images/Contracts/small_5799fbae-2f97-44cf-bc7f-ab7c245ec675.jpg"",""NA"",""Bill de Blasio"",""Open"",""de Blasio"",0.01,0.01,null,null,0.99,0.01
7927,30457,""https://az620379.vo.msecnd.net/images/Contracts/small_08c84f4c-975a-45d4-8005-7b48af29cf10.png"",""NA"",""Yuh-Line Niou"",""Open"",""Niou"",0.16,0.19,0.86,0.14,0.81,0.24
7927,30458,""https://az620379.vo.msecnd.net/images/Contracts/small_78b1f4c5-868f-4f33-898f-1a35b6be24df.jpg"",""NA"",""Yan Xiong"",""Open"",""Xiong"",0.01,0.01,null,null,0.99,0.01
7927,30459,""https://az620379.vo.msecnd.net/images/Contracts/small_d8d5f0cb-4c1b-416f-9774-fdce68d7b9ba.png"",""NA"",""Carlina Rivera"",""Open"",""Rivera"",0.13,0.16,0.87,0.13,0.84,0.12
7927,30460,""https://az620379.vo.msecnd.net/images/Contracts/small_8943b241-197c-4839-a157-0e97e0801474.jpg"",""NA"",""Mondaire Jones"",""Open"",""Jones"",0.03,0.04,0.97,0.03,0.96,0.06
7927,30461,""https://az620379.vo.msecnd.net/images/Contracts/small_b07d54f6-6ef5-48b5-9c13-8e26666ed277.jpg"",""NA"",""Kathryn Garcia"",""Open"",""Garcia"",0.01,0.01,null,null,0.99,0.01
7927,30462,""https://az620379.vo.msecnd.net/images/Contracts/small_78b1f4c5-868f-4f33-898f-1a35b6be24df.jpg"",""NA"",""Elizabeth Holtzman"",""Open"",""Holtzman"",0.01,0.01,null,null,0.99,0.01
7927,30463,""https://az620379.vo.msecnd.net/images/Contracts/small_78b1f4c5-868f-4f33-898f-1a35b6be24df.jpg"",""NA"",""Simcha Felder"",""Open"",""Felder"",0.01,0.01,null,null,0.99,0.01
7929,30469,""https://az620379.vo.msecnd.net/images/Contracts/small_319752e3-acb0-43c2-96ce-570da5ab168c.png"",""NA"",""Alessandra Biaggi"",""Open"",""Biaggi"",0.03,0.03,0.98,0.02,0.97,0.03
7929,30470,""https://az620379.vo.msecnd.net/images/Contracts/small_78b1f4c5-868f-4f33-898f-1a35b6be24df.jpg"",""NA"",""Sean Patrick Maloney"",""Open"",""Maloney"",0.96,0.98,0.04,0.96,0.02,0.98
7918,30509,""https://az620379.vo.msecnd.net/images/Contracts/small_567c87b5-86da-4ea2-a685-61fd71ae33d1.png"",""NA"",""Oz 1051 to 1200"",""Open"",""Oz 1051 to 1200"",0.01,0.01,null,null,0.99,0.01
7918,30510,""https://az620379.vo.msecnd.net/images/Contracts/small_567c87b5-86da-4ea2-a685-61fd71ae33d1.png"",""NA"",""Oz 1201 to 1350"",""Open"",""Oz 1201 to 1350"",0.01,0.01,null,null,0.99,0.01
7935,30511,""https://az620379.vo.msecnd.net/images/Contracts/small_e624b75d-943a-40ca-8df9-c3ee0cf587ed.jpg"",""NA"",""Jerry Nadler"",""Open"",""Nadler"",0.94,0.96,0.06,0.94,0.04,0.88
7935,30512,""https://az620379.vo.msecnd.net/images/Contracts/small_1856a753-75a5-4125-9c26-aff9adf6434d.png"",""NA"",""Carolyn Maloney"",""Open"",""Maloney"",0.07,0.07,0.95,0.05,0.93,0.1
7935,30513,""https://az620379.vo.msecnd.net/images/Contracts/small_78b1f4c5-868f-4f33-898f-1a35b6be24df.jpg"",""NA"",""Rana Abdelhamid"",""Open"",""Abdelhamid"",0.01,0.01,null,null,0.99,0.01
7943,30549,""https://az620379.vo.msecnd.net/images/Contracts/small_db36a81e-4ed9-4ba0-a607-3917a0f5342c.png"",""NA"",""Cindy Chavez"",""Open"",""Chavez"",0.77,0.76,0.3,0.7,0.24,0.77
7943,30550,""https://az620379.vo.msecnd.net/images/Contracts/small_a3850b4a-76d7-47dd-b4e2-9162e72ebcc2.png"",""NA"",""Dev Davis"",""Open"",""Davis"",0.01,0.01,null,null,0.99,0.01
7943,30551,""https://az620379.vo.msecnd.net/images/Contracts/small_3da3c236-43aa-465e-a913-10f188bb3b6c.png"",""NA"",""Matt Mahan"",""Open"",""Mahan"",0.24,0.28,0.77,0.23,0.72,0.29
7943,30552,""https://az620379.vo.msecnd.net/images/Contracts/small_a3850b4a-76d7-47dd-b4e2-9162e72ebcc2.png"",""NA"",""Raul Peralez"",""Open"",""Peralez"",0.01,0.01,null,null,0.99,0.01
7943,30553,""https://az620379.vo.msecnd.net/images/Contracts/small_a3850b4a-76d7-47dd-b4e2-9162e72ebcc2.png"",""NA"",""Jim Spence"",""Open"",""Spence"",0.01,0.01,null,null,0.99,0.01
7935,30565,""https://az620379.vo.msecnd.net/images/Contracts/small_78b1f4c5-868f-4f33-898f-1a35b6be24df.jpg"",""NA"",""Suraj Patel"",""Open"",""Patel"",0.03,0.03,0.98,0.02,0.97,0.03
7927,30566,""https://az620379.vo.msecnd.net/images/Contracts/small_78b1f4c5-868f-4f33-898f-1a35b6be24df.jpg"",""NA"",""Daniel Goldman"",""Open"",""Goldman"",0.68,0.72,0.32,0.68,0.28,0.63
7966,30651,""https://az620379.vo.msecnd.net/images/Contracts/small_289faa3a-8ea0-4f49-b008-cfb0fac5338c.png"",""NA"",""Democratic"",""Open"",""Democratic"",0.31,0.31,0.71,0.29,0.69,0.3
7966,30652,""https://az620379.vo.msecnd.net/images/Contracts/small_6e5fc275-c0ff-40f6-9fbf-46cd9516b2d6.png"",""NA"",""Republican"",""Open"",""Republican"",0.7,0.72,0.31,0.69,0.28,0.71
7927,30941,""https://az620379.vo.msecnd.net/images/Contracts/small_78b1f4c5-868f-4f33-898f-1a35b6be24df.jpg"",""NA"",""Jo Anne Simon"",""Open"",""Simon"",0.01,0.01,null,null,0.99,0.01
8014,30955,""https://az620379.vo.msecnd.net/images/Contracts/small_fa08621f-3786-4d91-832a-238879ff4c09.jpg"",""NA"",""Marc Elrich"",""Open"",""Elrich"",0.94,0.95,0.07,0.93,0.05,0.91
8014,30956,""https://az620379.vo.msecnd.net/images/Contracts/small_fa08621f-3786-4d91-832a-238879ff4c09.jpg"",""NA"",""David Blair"",""Open"",""Blair"",0.06,0.11,0.94,0.06,0.89,0.07
8014,30957,""https://az620379.vo.msecnd.net/images/Contracts/small_fa08621f-3786-4d91-832a-238879ff4c09.jpg"",""NA"",""Hans Riemer"",""Open"",""Riemer"",0.01,0.01,null,null,0.99,0.01
8019,30987,""https://az620379.vo.msecnd.net/images/Contracts/small_c501ab93-d4f7-4167-9926-21903807b63b.jpg"",""N/A"",""Rishi Sunak"",""Open"",""Sunak"",0.04,0.05,0.96,0.04,0.95,0.04
8019,30988,""https://az620379.vo.msecnd.net/images/Contracts/small_403f6315-080c-46c1-bcc9-060742d51fcd.png"",""N/A"",""Liz Truss"",""Open"",""Truss"",0.96,0.96,0.05,0.95,0.04,0.96
8019,30989,""https://az620379.vo.msecnd.net/images/Contracts/small_97445f2f-435c-4036-b69e-5ba71282db69.png"",""N/A"",""Tom Tugendhat"",""Open"",""Tugendhat"",0.01,0.01,null,null,0.99,0.01
8019,30990,""https://az620379.vo.msecnd.net/images/Contracts/small_ab6d7677-4367-42d8-b9fc-a1401b7c1134.png"",""N/A"",""Kemi Badenoch"",""Open"",""Badenoch"",0.01,0.01,null,null,0.99,0.01
8019,30991,""https://az620379.vo.msecnd.net/images/Contracts/small_48732c68-61b3-4772-90f9-a2d1e9ca08c6.png"",""N/A"",""Penny Mordaunt"",""Open"",""Mordaunt"",0.01,0.01,null,null,0.99,0.01
